Source.Name,Column1,Column2,Column3,Column4,INTERNATIONAL,Column6,Column7,Column8,Column9
20220101095002pdf_1-14 Januari 2022.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE",
20220101095002pdf_1-14 Januari 2022.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),
20220101095002pdf_1-14 Januari 2022.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter),
20221031163135pdf_1-14 November 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,109.20,"18,575.97","18,626.04",120.43,
20221031163135pdf_1-14 November 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,109.40,"18,575.97","18,626.04",120.43,
20221031163135pdf_1-14 November 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,109.40,"18,598.23","18,648.36",120.65,
20221031163135pdf_1-14 November 2022.pdf,67,BINAKA,GUNUNGSITOLI,GNS,108.70,"18,442.41","18,492.12",119.65,
20221031163135pdf_1-14 November 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,109.50,"18,587.10","18,637.20",120.54,
20221031163135pdf_1-14 November 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,109.60,"18,631.62","18,681.84",120.87,
20221031163135pdf_1-14 November 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,109.20,"18,531.45","18,581.40",120.20,
20221031163135pdf_1-14 November 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,109.50,"18,687.27","18,737.64",121.21,
20221031163135pdf_1-14 November 2022.pdf,72,BUDIARTO,CURUG,BTO,108.30,"18,431.28","18,480.96",112.75,
20221115042910pdf_15-30 November 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,2,PATTIMURA,AMBON,AMQ,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,105.10,"18,075.12","18,123.84",115.64,
20221115042910pdf_15-30 November 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,107.70,"18,553.71","18,603.72",118.76,
20221115042910pdf_15-30 November 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,108.20,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,107.60,"18,498.06","18,547.92",118.42,
20221115042910pdf_15-30 November 2022.pdf,9,HANG NADIM,BATAM,BTH,106.70,"16,519.41","16,568.82",105.72,
20221115042910pdf_15-30 November 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,92.40,"15,849.12","15,891.84",101.51,
20221115042910pdf_15-30 November 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,108.00,"18,564.84","18,614.88",118.87,
20221115042910pdf_15-30 November 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,108.00,"18,598.23","18,648.36",119.09,
20221115042910pdf_15-30 November 2022.pdf,14,SENTANI,JAYAPURA,DJJ,108.70,"18,631.62","18,681.84",119.31,
20221115042910pdf_15-30 November 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,107.80,"18,498.06","18,547.92",118.42,
20221115042910pdf_15-30 November 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,108.20,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,99.40,"17,073.42","17,119.44",109.30,
20221115042910pdf_15-30 November 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,108.30,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,22,UTAROM,KAIMANA,KNG,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,23,ELTARI,KUPANG,KOE,105.40,"18,086.25","18,135.00",115.75,
20221115042910pdf_15-30 November 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,108.10,"18,587.10","18,637.20",118.98,
20221115042910pdf_15-30 November 2022.pdf,25,BUBUNG,LUWUK,LUW,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,26,SAM RATULANGI,MANADO,MDC,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,27,POLONIA,MEDAN,MES,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,28,MOPAH,MERAUKE,MKQ,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,29,RENDANI,MANOKWARI,MKW,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,98.80,"16,962.12","17,007.84",108.63,
20221115042910pdf_15-30 November 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,107.90,"18,553.71","18,603.72",118.76,
20221115042910pdf_15-30 November 2022.pdf,32,WAI OTI,MAUMERE,MOF,108.20,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,33,PANIAI,NABIRE,NBX,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,34,RANAI,NATUNA,NTX,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,107.40,"18,464.67","18,514.44",118.20,
20221115042910pdf_15-30 November 2022.pdf,36,MINANGKABAU,PADANG,PDG,107.30,"18,319.98","18,369.36",117.31,
20221115042910pdf_15-30 November 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"107.20","18,431.28","18,480.96",117.98,
20221115042910pdf_15-30 November 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,107.20,"18,431.28","18,480.96",117.98,
20221115042910pdf_15-30 November 2022.pdf,42,MUTIARA,PALU,PLW,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,43,SUPADIO,PONTIANAK,PNK,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,44,H. ASAN,SAMPIT,SMQ,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,45,ADISUMARMO,SOLO,SOC,108.00,"18,564.84","18,614.88",118.87,
20221115042910pdf_15-30 November 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,107.70,"18,498.06","18,547.92",118.42,
20221115042910pdf_15-30 November 2022.pdf,48,JUANDA,SURABAYA,SUB,105.30,"18,063.99","18,112.68",115.64,
20221115042910pdf_15-30 November 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,106.30,"18,431.28","18,480.96",117.98,
20221115042910pdf_15-30 November 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,107.90,"18,564.84","18,614.88",118.87,
20221115042910pdf_15-30 November 2022.pdf,51,JUWATA,TARAKAN,TRK,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,52,BABULLAH,TERNATE,TTE,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,107.80,"18,498.06","18,547.92",118.42,
20221115042910pdf_15-30 November 2022.pdf,54,MAU HAU,WAINGAPU,WGP,108.20,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),108.10,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,56,DUMATUBUN,TUAL,LUV,108.30,"18,631.62","18,681.84",119.31,
20221115042910pdf_15-30 November 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,106.90,"18,375.63","18,425.16",117.64,
20221115042910pdf_15-30 November 2022.pdf,58,KALIMARAU,BERAU,BEJ,108.60,"18,665.01","18,715.32",119.42,
20221115042910pdf_15-30 November 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,108.60,"18,676.14","18,726.48",119.54,
20221115042910pdf_15-30 November 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,107.00,"18,353.37","18,402.84",117.53,
20221115042910pdf_15-30 November 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,108.70,"18,676.14","18,726.48",119.54,
20221115042910pdf_15-30 November 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,108.50,"18,653.88","18,704.16",119.42,
20221115042910pdf_15-30 November 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,107.80,"18,575.97","18,626.04",118.87,
20221115042910pdf_15-30 November 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,108.20,"18,609.36","18,659.52",119.09,
20221115042910pdf_15-30 November 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,108.20,"18,631.62","18,681.84",119.31,
20221115042910pdf_15-30 November 2022.pdf,67,BINAKA,GUNUNGSITOLI,GNS,107.30,"18,442.41","18,492.12",118.09,
20221115042910pdf_15-30 November 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,108.30,"18,620.49","18,670.68",119.20,
20221115042910pdf_15-30 November 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,108.50,"18,687.27","18,737.64",119.65,
20221115042910pdf_15-30 November 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,108.00,"18,564.84","18,614.88",118.87,
20221115042910pdf_15-30 November 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,108.10,"18,687.27","18,737.64",119.65,
20221115042910pdf_15-30 November 2022.pdf,72,BUDIARTO,CURUG,BTO,107.20,"18,486.93","18,536.76",109.30,
20221130081608pdf_1-14 Desember 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,2,PATTIMURA,AMBON,AMQ,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,105.00,"18,075.12","18,123.84",115.53,
20221130081608pdf_1-14 Desember 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,107.10,"18,475.80","18,525.60",118.09,
20221130081608pdf_1-14 Desember 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,107.80,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,107.20,"18,442.41","18,492.12",117.87,
20221130081608pdf_1-14 Desember 2022.pdf,9,HANG NADIM,BATAM,BTH,106.10,"16,449.20","16,498.40",105.11,
20221130081608pdf_1-14 Desember 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,92.20,"15,849.12","15,891.84",101.28,
20221130081608pdf_1-14 Desember 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,107.60,"18,509.19","18,559.08",118.31,
20221130081608pdf_1-14 Desember 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,107.40,"18,520.32","18,570.24",118.42,
20221130081608pdf_1-14 Desember 2022.pdf,14,SENTANI,JAYAPURA,DJJ,108.90,"18,698.40","18,748.80",119.54,
20221130081608pdf_1-14 Desember 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,107.30,"18,442.41","18,492.12",117.87,
20221130081608pdf_1-14 Desember 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,107.80,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,99.30,"17,073.42","17,119.44",109.19,
20221130081608pdf_1-14 Desember 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,107.90,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,22,UTAROM,KAIMANA,KNG,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,23,ELTARI,KUPANG,KOE,105.00,"18,030.60","18,079.20",115.31,
20221130081608pdf_1-14 Desember 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,107.60,"18,531.45","18,581.40",118.42,
20221130081608pdf_1-14 Desember 2022.pdf,25,BUBUNG,LUWUK,LUW,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,26,SAM RATULANGI,MANADO,MDC,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,27,POLONIA,MEDAN,MES,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,28,MOPAH,MERAUKE,MKQ,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,29,RENDANI,MANOKWARI,MKW,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,98.60,"16,962.12","17,007.84",108.41,
20221130081608pdf_1-14 Desember 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,107.40,"18,498.06","18,547.92",118.20,
20221130081608pdf_1-14 Desember 2022.pdf,32,WAI OTI,MAUMERE,MOF,107.80,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,33,PANIAI,NABIRE,NBX,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,34,RANAI,NATUNA,NTX,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,107.20,"18,464.67","18,514.44",117.98,
20221130081608pdf_1-14 Desember 2022.pdf,36,MINANGKABAU,PADANG,PDG,106.70,"18,242.07","18,291.24",116.64,
20221130081608pdf_1-14 Desember 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"106.60","18,353.37","18,402.84",117.31,
20221130081608pdf_1-14 Desember 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,106.60,"18,353.37","18,402.84",117.31,
20221130081608pdf_1-14 Desember 2022.pdf,42,MUTIARA,PALU,PLW,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,43,SUPADIO,PONTIANAK,PNK,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,44,H. ASAN,SAMPIT,SMQ,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,45,ADISUMARMO,SOLO,SOC,107.60,"18,509.19","18,559.08",118.31,
20221130081608pdf_1-14 Desember 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,107.20,"18,442.41","18,492.12",117.87,
20221130081608pdf_1-14 Desember 2022.pdf,48,JUANDA,SURABAYA,SUB,104.80,"18,008.34","18,056.88",115.08,
20221130081608pdf_1-14 Desember 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,105.80,"18,353.37","18,402.84",117.31,
20221130081608pdf_1-14 Desember 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,107.30,"18,486.93","18,536.76",118.20,
20221130081608pdf_1-14 Desember 2022.pdf,51,JUWATA,TARAKAN,TRK,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,52,BABULLAH,TERNATE,TTE,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,107.70,"18,498.06","18,547.92",118.31,
20221130081608pdf_1-14 Desember 2022.pdf,54,MAU HAU,WAINGAPU,WGP,107.80,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),107.70,"18,564.84","18,614.88",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,56,DUMATUBUN,TUAL,LUV,108.60,"18,698.40","18,748.80",119.54,
20221130081608pdf_1-14 Desember 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,106.30,"18,297.72","18,347.04",116.98,
20221130081608pdf_1-14 Desember 2022.pdf,58,KALIMARAU,BERAU,BEJ,108.10,"18,609.36","18,659.52",118.98,
20221130081608pdf_1-14 Desember 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,108.20,"18,620.49","18,670.68",119.09,
20221130081608pdf_1-14 Desember 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,106.40,"18,275.46","18,324.72",116.87,
20221130081608pdf_1-14 Desember 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,108.60,"18,676.14","18,726.48",119.42,
20221130081608pdf_1-14 Desember 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,108.90,"18,742.92","18,793.44",119.87,
20221130081608pdf_1-14 Desember 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,107.20,"18,498.06","18,547.92",118.20,
20221130081608pdf_1-14 Desember 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,107.80,"18,553.71","18,603.72",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,107.70,"18,575.97","18,626.04",118.76,
20221130081608pdf_1-14 Desember 2022.pdf,67,BINAKA,GUNUNGSITOLI,GNS,106.70,"18,364.50","18,414.00",117.42,
20221130081608pdf_1-14 Desember 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,107.80,"18,564.84","18,614.88",118.65,
20221130081608pdf_1-14 Desember 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,108.90,"18,776.31","18,826.92",119.98,
20221130081608pdf_1-14 Desember 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,107.60,"18,509.19","18,559.08",118.31,
20221130081608pdf_1-14 Desember 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,108.60,"18,798.57","18,849.24",120.20,
20221130081608pdf_1-14 Desember 2022.pdf,72,BUDIARTO,CURUG,BTO,107.10,"18,486.93","18,536.76",109.19,
20221215020747pdf_15-31 Desember 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,104.00,"17,852.52","17,900.64",114.31,
20221215020747pdf_15-31 Desember 2022.pdf,2,PATTIMURA,AMBON,AMQ,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,104.00,"17,852.52","17,900.64",114.31,
20221215020747pdf_15-31 Desember 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,101.30,"17,396.19","17,443.08",111.41,
20221215020747pdf_15-31 Desember 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,102.00,"17,552.01","17,599.32",112.41,
20221215020747pdf_15-31 Desember 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,103.60,"17,796.87","17,844.84",113.97,
20221215020747pdf_15-31 Desember 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,102.50,"17,596.53","17,643.96",112.75,
20221215020747pdf_15-31 Desember 2022.pdf,9,HANG NADIM,BATAM,BTH,101.20,"15,656.83","15,703.66",100.30,
20221215020747pdf_15-31 Desember 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,101.90,"17,485.23","17,532.36",111.97,
20221215020747pdf_15-31 Desember 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,88.50,"15,170.19","15,211.08",97.16,
20221215020747pdf_15-31 Desember 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,104.30,"17,908.17","17,956.44",114.64,
20221215020747pdf_15-31 Desember 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,102.20,"17,596.53","17,643.96",112.64,
20221215020747pdf_15-31 Desember 2022.pdf,14,SENTANI,JAYAPURA,DJJ,105.30,"18,030.60","18,079.20",115.53,
20221215020747pdf_15-31 Desember 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,103.20,"17,685.57","17,733.24",113.30,
20221215020747pdf_15-31 Desember 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,101.90,"17,485.23","17,532.36",111.97,
20221215020747pdf_15-31 Desember 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,103.60,"17,796.87","17,844.84",113.97,
20221215020747pdf_15-31 Desember 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,104.50,"17,952.69","18,001.08",114.97,
20221215020747pdf_15-31 Desember 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,95.60,"16,394.49","16,438.68",105.07,
20221215020747pdf_15-31 Desember 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,103.20,"17,707.83","17,755.56",113.41,
20221215020747pdf_15-31 Desember 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,104.50,"17,952.69","18,001.08",114.97,
20221215020747pdf_15-31 Desember 2022.pdf,22,UTAROM,KAIMANA,KNG,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,23,ELTARI,KUPANG,KOE,100.80,"17,273.76","17,320.32",110.63,
20221215020747pdf_15-31 Desember 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,103.50,"17,774.61","17,822.52",113.86,
20221215020747pdf_15-31 Desember 2022.pdf,25,BUBUNG,LUWUK,LUW,104.50,"17,952.69","18,001.08",114.97,
20221215020747pdf_15-31 Desember 2022.pdf,26,SAM RATULANGI,MANADO,MDC,104.50,"17,952.69","18,001.08",114.97,
20221215020747pdf_15-31 Desember 2022.pdf,27,POLONIA,MEDAN,MES,101.90,"17,485.23","17,532.36",111.97,
20221215020747pdf_15-31 Desember 2022.pdf,28,MOPAH,MERAUKE,MKQ,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,29,RENDANI,MANOKWARI,MKW,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,94.90,"16,283.19","16,327.08",104.29,
20221215020747pdf_15-31 Desember 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,103.30,"17,741.22","17,789.04",113.64,
20221215020747pdf_15-31 Desember 2022.pdf,32,WAI OTI,MAUMERE,MOF,103.60,"17,796.87","17,844.84",113.97,
20221215020747pdf_15-31 Desember 2022.pdf,33,PANIAI,NABIRE,NBX,105.20,"18,075.12","18,123.84",115.75,
20221215020747pdf_15-31 Desember 2022.pdf,34,RANAI,NATUNA,NTX,101.90,"17,485.23","17,532.36",111.97,
20221215020747pdf_15-31 Desember 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,103.60,"17,796.87","17,844.84",113.97,
20221215020747pdf_15-31 Desember 2022.pdf,36,MINANGKABAU,PADANG,PDG,101.90,"17,362.80","17,409.60",111.19,
20221215020747pdf_15-31 Desember 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"101.50","17,429.58","17,476.56",111.63,
20221215020747pdf_15-31 Desember 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,104.00,"17,852.52","17,900.64",114.31,
20221215020747pdf_15-31 Desember 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,101.90,"17,485.23","17,532.36",111.97,
20221215020747pdf_15-31 Desember 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,104.00,"17,852.52","17,900.64",114.31,
20221215020747pdf_15-31 Desember 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,101.50,"17,429.58","17,476.56",111.63,
20221215020747pdf_15-31 Desember 2022.pdf,42,MUTIARA,PALU,PLW,104.50,"17,952.69","18,001.08",114.97,
20221215020747pdf_15-31 Desember 2022.pdf,43,SUPADIO,PONTIANAK,PNK,104.00,"17,852.52","17,900.64",114.31,
20221215020747pdf_15-31 Desember 2022.pdf,44,H. ASAN,SAMPIT,SMQ,104.00,"17,852.52","17,900.64",114.31,
