Source.Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
20221231172557pdf_1-14 Januari 2023.pdf,,,,,INTERNATIONAL,,,
20221231172557pdf_1-14 Januari 2023.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE"
20221231172557pdf_1-14 Januari 2023.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax)
20221231172557pdf_1-14 Januari 2023.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter)
20230502084550pdf_1-14 Mei 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,90.40,"14,869.68","14,909.76",
20230502084550pdf_1-14 Mei 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,92.30,"15,047.76","15,088.32",
20230502084550pdf_1-14 Mei 2023.pdf,51,JUWATA,TARAKAN,TRK,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,52,BABULLAH,TERNATE,TTE,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,94.20,"15,303.75","15,345.00",
20230502084550pdf_1-14 Mei 2023.pdf,54,MAU HAU,WAINGAPU,WGP,94.10,"15,337.14","15,378.48",
20230502084550pdf_1-14 Mei 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),93.50,"15,259.23","15,300.36",
20230502084550pdf_1-14 Mei 2023.pdf,56,DUMATUBUN,TUAL,LUV,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,91.20,"14,858.55","14,898.60",
20230502084550pdf_1-14 Mei 2023.pdf,58,KALIMARAU,BERAU,BEJ,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,93.90,"15,303.75","15,345.00",
20230502084550pdf_1-14 Mei 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,91.40,"14,847.42","14,887.44",
20230502084550pdf_1-14 Mei 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,95.00,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,91.90,"15,014.37","15,054.84",
20230502084550pdf_1-14 Mei 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,94.10,"15,337.14","15,378.48",
20230502084550pdf_1-14 Mei 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,93.50,"15,281.49","15,322.68",
20230502084550pdf_1-14 Mei 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,92.90,"15,136.80","15,177.60",
20230502084550pdf_1-14 Mei 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,94.80,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,93.10,"15,170.19","15,211.08",
20230502084550pdf_1-14 Mei 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,94.40,"15,481.83","15,523.56",
20230502084550pdf_1-14 Mei 2023.pdf,72,BUDIARTO,CURUG,BTO,93.10,"15,248.10","15,289.20",
20230515015637pdf_15-31 Mei 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,2,PATTIMURA,AMBON,AMQ,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,"89,70","14.513,52","14.552,64",
20230515015637pdf_15-31 Mei 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,"91,20","14.791,77","14.831,64",
20230515015637pdf_15-31 Mei 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,"93,50","15.136,80","15.177,60",
20230515015637pdf_15-31 Mei 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,"91,60","14.814,03","14.853,96",
20230515015637pdf_15-31 Mei 2023.pdf,9,HANG NADIM,BATAM,BTH,"90,40","13.169,39","13.208,78",
20230515015637pdf_15-31 Mei 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,"76,10","12.287,52","12.320,64",
20230515015637pdf_15-31 Mei 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,"92,50","14.969,85","15.010,20",
20230515015637pdf_15-31 Mei 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,"91,50","14.836,29","14.876,28",
20230515015637pdf_15-31 Mei 2023.pdf,14,SENTANI,JAYAPURA,DJJ,"94,50","15.248,10","15.289,20",
20230515015637pdf_15-31 Mei 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,"92,40","14.914,20","14.954,40",
20230515015637pdf_15-31 Mei 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,"93,50","15.136,80","15.177,60",
20230515015637pdf_15-31 Mei 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,"94,10","15.225,84","15.266,88",
20230515015637pdf_15-31 Mei 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,"83,60","13.511,82","13.548,24",
20230515015637pdf_15-31 Mei 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,"92,30","14.925,33","14.965,56",
20230515015637pdf_15-31 Mei 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,"94,10","15.225,84","15.266,88",
20230515015637pdf_15-31 Mei 2023.pdf,22,UTAROM,KAIMANA,KNG,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,23,ELTARI,KUPANG,KOE,"90,00","14.524,65","14.563,80",
20230515015637pdf_15-31 Mei 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,"92,70","15.003,24","15.043,68",
20230515015637pdf_15-31 Mei 2023.pdf,25,BUBUNG,LUWUK,LUW,"94,10","15.225,84","15.266,88",
20230515015637pdf_15-31 Mei 2023.pdf,26,SAM RATULANGI,MANADO,MDC,"94,10","15.225,84","15.266,88",
20230515015637pdf_15-31 Mei 2023.pdf,27,POLONIA,MEDAN,MES,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,28,MOPAH,MERAUKE,MKQ,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,29,RENDANI,MANOKWARI,MKW,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,"82,90","13.400,52","13.436,64",
20230515015637pdf_15-31 Mei 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,"92,60","14.992,11","15.032,52",
20230515015637pdf_15-31 Mei 2023.pdf,32,WAI OTI,MAUMERE,MOF,"93,50","15.136,80","15.177,60",
20230515015637pdf_15-31 Mei 2023.pdf,33,PANIAI,NABIRE,NBX,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,34,RANAI,NATUNA,NTX,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,"92,80","15.025,50","15.066,00",
20230515015637pdf_15-31 Mei 2023.pdf,36,MINANGKABAU,PADANG,PDG,"91,00","14.613,69","14.653,08",
20230515015637pdf_15-31 Mei 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"90,60","14.658,21","14.697,72",
20230515015637pdf_15-31 Mei 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"90,60","14.658,21","14.697,72",
20230515015637pdf_15-31 Mei 2023.pdf,42,MUTIARA,PALU,PLW,"94,10","15.225,84","15.266,88",
20230515015637pdf_15-31 Mei 2023.pdf,43,SUPADIO,PONTIANAK,PNK,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,44,H. ASAN,SAMPIT,SMQ,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,45,ADISUMARMO,SOLO,SOC,"92,50","14.969,85","15.010,20",
20230515015637pdf_15-31 Mei 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,"91,60","14.814,03","14.853,96",
20230515015637pdf_15-31 Mei 2023.pdf,48,JUANDA,SURABAYA,SUB,"89,70","14.480,13","14.519,16",
20230515015637pdf_15-31 Mei 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,"89,80","14.669,34","14.708,88",
20230515015637pdf_15-31 Mei 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,"91,70","14.847,42","14.887,44",
20230515015637pdf_15-31 Mei 2023.pdf,51,JUWATA,TARAKAN,TRK,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,52,BABULLAH,TERNATE,TTE,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,"93,60","15.103,41","15.144,12",
20230515015637pdf_15-31 Mei 2023.pdf,54,MAU HAU,WAINGAPU,WGP,"93,50","15.136,80","15.177,60",
20230515015637pdf_15-31 Mei 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),"92,90","15.058,89","15.099,48",
20230515015637pdf_15-31 Mei 2023.pdf,56,DUMATUBUN,TUAL,LUV,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,"90,60","14.658,21","14.697,72",
20230515015637pdf_15-31 Mei 2023.pdf,58,KALIMARAU,BERAU,BEJ,"93,30","15.092,28","15.132,96",
20230515015637pdf_15-31 Mei 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,"93,30","15.103,41","15.144,12",
20230515015637pdf_15-31 Mei 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,"90,80","14.647,08","14.686,56",
20230515015637pdf_15-31 Mei 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,"94,40","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,"94,30","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,"91,30","14.814,03","14.853,96",
20230515015637pdf_15-31 Mei 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,"93,50","15.136,80","15.177,60",
20230515015637pdf_15-31 Mei 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,"93,00","15.081,15","15.121,80",
20230515015637pdf_15-31 Mei 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,"91,00","14.724,99","14.764,68",
20230515015637pdf_15-31 Mei 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,"92,30","14.936,46","14.976,72",
20230515015637pdf_15-31 Mei 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,"94,20","15.270,36","15.311,52",
20230515015637pdf_15-31 Mei 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,"92,50","14.969,85","15.010,20",
20230515015637pdf_15-31 Mei 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,"93,80","15.281,49","15.322,68",
20230515015637pdf_15-31 Mei 2023.pdf,72,BUDIARTO,CURUG,BTO,"92,50","15.047,76","15.088,32",
20230601071059pdf_1-14 Juni 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,2,PATTIMURA,AMBON,AMQ,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,86.00,"13,979.28","14,016.96",
20230601071059pdf_1-14 Juni 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,88.10,"14,346.57","14,385.24",
20230601071059pdf_1-14 Juni 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,87.80,"14,257.53","14,295.96",
20230601071059pdf_1-14 Juni 2023.pdf,9,HANG NADIM,BATAM,BTH,87.20,"12,768.19","12,806.38",
20230601071059pdf_1-14 Juni 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,72.50,"11,753.28","11,784.96",
20230601071059pdf_1-14 Juni 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,89.00,"14,469.00","14,508.00",
20230601071059pdf_1-14 Juni 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,88.30,"14,391.09","14,429.88",
20230601071059pdf_1-14 Juni 2023.pdf,14,SENTANI,JAYAPURA,DJJ,90.10,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,88.90,"14,413.35","14,452.20",
20230601071059pdf_1-14 Juni 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,80.00,"12,977.58","13,012.56",
20230601071059pdf_1-14 Juni 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,88.80,"14,424.48","14,463.36",
20230601071059pdf_1-14 Juni 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,22,UTAROM,KAIMANA,KNG,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,23,ELTARI,KUPANG,KOE,86.50,"14,023.80","14,061.60",
20230601071059pdf_1-14 Juni 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,89.20,"14,502.39","14,541.48",
20230601071059pdf_1-14 Juni 2023.pdf,25,BUBUNG,LUWUK,LUW,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,26,SAM RATULANGI,MANADO,MDC,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,27,POLONIA,MEDAN,MES,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,28,MOPAH,MERAUKE,MKQ,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,29,RENDANI,MANOKWARI,MKW,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,79.30,"12,866.28","12,900.96",
20230601071059pdf_1-14 Juni 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,89.10,"14,491.26","14,530.32",
20230601071059pdf_1-14 Juni 2023.pdf,32,WAI OTI,MAUMERE,MOF,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,33,PANIAI,NABIRE,NBX,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,34,RANAI,NATUNA,NTX,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,89.30,"14,524.65","14,563.80",
20230601071059pdf_1-14 Juni 2023.pdf,36,MINANGKABAU,PADANG,PDG,87.90,"14,168.49","14,206.68",
20230601071059pdf_1-14 Juni 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,87.40,"14,213.01","14,251.32",
20230601071059pdf_1-14 Juni 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"87.40","14,213.01","14,251.32",
20230601071059pdf_1-14 Juni 2023.pdf,42,MUTIARA,PALU,PLW,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,43,SUPADIO,PONTIANAK,PNK,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,44,H. ASAN,SAMPIT,SMQ,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,45,ADISUMARMO,SOLO,SOC,89.00,"14,469.00","14,508.00",
20230601071059pdf_1-14 Juni 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,88.20,"14,313.18","14,351.76",
20230601071059pdf_1-14 Juni 2023.pdf,48,JUANDA,SURABAYA,SUB,86.20,"13,979.28","14,016.96",
20230601071059pdf_1-14 Juni 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,86.60,"14,224.14","14,262.48",
20230601071059pdf_1-14 Juni 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,88.50,"14,402.22","14,441.04",
20230601071059pdf_1-14 Juni 2023.pdf,51,JUWATA,TARAKAN,TRK,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,52,BABULLAH,TERNATE,TTE,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,89.70,"14,546.91","14,586.12",
20230601071059pdf_1-14 Juni 2023.pdf,54,MAU HAU,WAINGAPU,WGP,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),89.40,"14,558.04","14,597.28",
20230601071059pdf_1-14 Juni 2023.pdf,56,DUMATUBUN,TUAL,LUV,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,87.40,"14,213.01","14,251.32",
20230601071059pdf_1-14 Juni 2023.pdf,58,KALIMARAU,BERAU,BEJ,89.50,"14,535.78","14,574.96",
20230601071059pdf_1-14 Juni 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,87.60,"14,201.88","14,240.16",
20230601071059pdf_1-14 Juni 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,90.00,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,89.90,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,88.20,"14,368.83","14,407.56",
20230601071059pdf_1-14 Juni 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,89.80,"14,602.56","14,641.92",
20230601071059pdf_1-14 Juni 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,89.50,"14,580.30","14,619.60",
20230601071059pdf_1-14 Juni 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,87.90,"14,279.79","14,318.28",
20230601071059pdf_1-14 Juni 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,88.80,"14,435.61","14,474.52",
20230601071059pdf_1-14 Juni 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,89.80,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,89.00,"14,469.00","14,508.00",
20230601071059pdf_1-14 Juni 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,89.40,"14,624.82","14,664.24",
20230601071059pdf_1-14 Juni 2023.pdf,72,BUDIARTO,CURUG,BTO,89.00,"14,546.91","14,586.12",
20230615023759pdf_15-30 Juni 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,2,PATTIMURA,AMBON,AMQ,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,85.30,"13,979.28","14,016.96",
20230615023759pdf_15-30 Juni 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,87.30,"14,346.57","14,385.24",
20230615023759pdf_15-30 Juni 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,87.10,"14,257.53","14,295.96",
20230615023759pdf_15-30 Juni 2023.pdf,9,HANG NADIM,BATAM,BTH,86.50,"12,768.19","12,806.38",
20230615023759pdf_15-30 Juni 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,71.90,"11,753.28","11,784.96",
20230615023759pdf_15-30 Juni 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,88.30,"14,469.00","14,508.00",
20230615023759pdf_15-30 Juni 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,87.60,"14,391.09","14,429.88",
20230615023759pdf_15-30 Juni 2023.pdf,14,SENTANI,JAYAPURA,DJJ,89.40,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,88.20,"14,413.35","14,452.20",
20230615023759pdf_15-30 Juni 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,79.30,"12,977.58","13,012.56",
20230615023759pdf_15-30 Juni 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,88.10,"14,424.48","14,463.36",
20230615023759pdf_15-30 Juni 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,22,UTAROM,KAIMANA,KNG,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,23,ELTARI,KUPANG,KOE,85.80,"14,023.80","14,061.60",
20230615023759pdf_15-30 Juni 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,88.50,"14,502.39","14,541.48",
20230615023759pdf_15-30 Juni 2023.pdf,25,BUBUNG,LUWUK,LUW,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,26,SAM RATULANGI,MANADO,MDC,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,27,POLONIA,MEDAN,MES,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,28,MOPAH,MERAUKE,MKQ,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,29,RENDANI,MANOKWARI,MKW,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,78.60,"12,866.28","12,900.96",
20230615023759pdf_15-30 Juni 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,88.40,"14,491.26","14,530.32",
20230615023759pdf_15-30 Juni 2023.pdf,32,WAI OTI,MAUMERE,MOF,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,33,PANIAI,NABIRE,NBX,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,34,RANAI,NATUNA,NTX,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,88.60,"14,524.65","14,563.80",
20230615023759pdf_15-30 Juni 2023.pdf,36,MINANGKABAU,PADANG,PDG,87.20,"14,168.49","14,206.68",
20230615023759pdf_15-30 Juni 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,86.70,"14,213.01","14,251.32",
20230615023759pdf_15-30 Juni 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,88.70,"14,535.78","14,574.96",
