Year,Month,No,Location,City,IATA_Code,International_Flight_Price_USCents_Liter,Domestic_Flight_Price_Into_Plane_Rp_Liter,Domestic_Flight_Price_One_Time_Customer_Rp_Liter,Source
2023,11,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,95.74,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,42,MUTIARA,PALU,PLW,97.84,16988.09,17033.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,43,SUPADIO,PONTIANAK,PNK,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,44,H. ASAN,SAMPIT,SMQ,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,45,ADISUMARMO,SOLO,SOC,96.74,16781.81,16827.05,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,46,SORONG DARATAN,SORONG,SOQ,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,47,ACHMAD YANI,SEMARANG,SRG,96.49,16726.16,16771.25,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,48,JUANDA,SURABAYA,SUB,94.24,16320.29,16364.28,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,94.44,16531.76,16576.32,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,50,KIJANG,TANJUNG PINANG,TNJ,96.24,16709.84,16754.88,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,51,JUWATA,TARAKAN,TRK,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,52,BABULLAH,TERNATE,TTE,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,53,HASANUDDIN,UJUNG PANDANG,UPG,97.14,16810.01,16855.32,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,54,MAU HAU,WAINGAPU,WGP,95.94,16648.25,16693.13,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,55,ISWAHYUDI,MADIUN,WIAR (ICAO),95.84,16665.32,16710.24,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,56,DUMATUBUN,TUAL,LUV,98.84,17166.17,17212.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,57,SILANGIT,SIBORONG-BORONG,DTB,95.74,16609.67,16654.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,58,KALIMARAU,BERAU,BEJ,96.44,16732.10,16777.20,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,59,KOMODO,Jam 11.54 LABUAN BAJO,LBJ,97.80,16928.73,16974.36,20231101115709pdf_1-14 November 2023.pdf
2023,11,59,KOMODO,LABUAN BAJO,LBJ,96.00,16706.13,16751.16,20231115082252pdf_15-30 November 2023.pdf
2023,11,60,KUALANAMU,DELI SERDANG,KNO,94.94,16420.46,16464.72,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,61,TAMPA PADANG,MAMUJU,MJU,98.24,17026.67,17072.57,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,62,F.L. TOBING,PINANGSORI,FLZ,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,63,MOZES KILANGIN,TIMIKA,TIM,98.19,17043.74,17089.68,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,96.54,16787.75,16833.00,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,65,BLIMBINGSARI,BANYUWANGI,BWX,95.94,16648.25,16693.13,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,66,TAMBOLAKA,SUMBA BARAT,TMC,98.74,17166.17,17212.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,67,BINAKA,GUNUNGSITOLI,GNS,95.84,16620.80,16665.60,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,68,KULONPROGO,YOGYAKARTA,YIA,96.74,16781.81,16827.05,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,69,KUABANG,HALMAHERA UTARA,KAZ,98.74,17166.17,17212.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,96.74,16781.81,16827.05,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,98.34,17166.17,17212.44,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,11,72,BUDIARTO,CURUG,BTO,96.14,,,20231101115709pdf_1-14 November 2023.pdf + 20231115082252pdf_15-30 November 2023.pdf
2023,12,1,APT PRANOTO,SAMARINDA,AAP,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,2,PATTIMURA,AMBON,AMQ,94.25,16155.73,16199.28,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,92.09,15710.17,15752.52,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,5,FRANS KAISIEPO,BIAK,BIK,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,91.85,15704.07,15746.40,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,7,M. SALAHUDDIN,BIMA,BMU,91.95,15687.91,15730.20,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,8,SEPINGGAN,BALIKPAPAN,BPN,91.49,15603.90,15645.96,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,9,HANG NADIM,BATAM,BTH,91.79,14107.36,14149.55,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,11,SOEKARNO HATTA,CENGKARENG,CGK,80.49,13706.77,13743.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,12,TUNGGUL WULUNG,CILACAP,CXP,92.75,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,13,SULTAN THAHA,JAMBI,DJB,91.85,15704.07,15746.40,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,14,SENTANI,JAYAPURA,DJJ,94.55,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,15,NGURAH RAI,DENPASAR,DPS,90.65,15425.82,15467.40,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,16,PINANG KAMPAI,DUMAI,DUM,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,17,H. AROEBOESMAN,ENDE,ENE,91.95,15687.91,15730.20,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,18,JALALUDDIN,GORONTALO,GTO,93.89,16021.81,16065.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,87.59,14931.07,14971.32,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,20,ADISUCIPTO,YOGYAKARTA,JOG,92.85,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,21,WOLTER MONGINSIDI,KENDARI,KDI,93.89,16021.81,16065.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,22,UTAROM,KAIMANA,KNG,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,23,ELTARI,KUPANG,KOE,89.69,15253.84,15294.96,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,24,LOMBOK INTERNATIONAL,MATARAM,LOP,91.85,15665.65,15707.88,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,25,BUBUNG,LUWUK,LUW,93.89,16021.81,16065.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,26,SAM RATULANGI,MANADO,MDC,93.89,16021.81,16065.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,27,POLONIA,MEDAN,MES,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,28,MOPAH,MERAUKE,MKQ,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,29,RENDANI,MANOKWARI,MKW,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,30,KERTAJATI,MAJALENGKA,KJT,86.95,14819.77,14859.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,31,ABDURACHMAN SALEH,MALANG,MLG,92.05,15699.04,15741.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,32,WAI OTI,MAUMERE,MOF,91.95,15687.91,15730.20,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,33,PANIAI,NABIRE,NBX,94.30,16149.63,16193.16,20231201080335pdf_1-14 Desember 2023.pdf
2023,12,33,DOUW ATURURE,NABIRE,NBX,94.20,16160.76,16204.32,20240116074249pdf_15-31 Desember 2023.pdf
2023,12,34,RANAI,NATUNA,NTX,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,35,PONDOK CABE,JAKARTA,PCB,92.45,15776.95,15819.48,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,36,MINANGKABAU,PADANG,PDG,91.85,15665.65,15707.88,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.79,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,38,ISKANDAR,PANGKALAN BUN,PKN,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,40,TJILIK RIWUT,PALANGKARAYA,PKY,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,91.79,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,42,MUTIARA,PALU,PLW,93.89,16021.81,16065.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,43,SUPADIO,PONTIANAK,PNK,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,44,H. ASAN,SAMPIT,SMQ,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,45,ADISUMARMO,SOLO,SOC,92.75,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,46,SORONG DARATAN,SORONG,SOQ,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,47,ACHMAD YANI,SEMARANG,SRG,92.49,15765.82,15808.32,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,48,JUANDA,SURABAYA,SUB,90.25,15359.04,15400.44,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,90.45,15570.51,15612.48,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,50,KIJANG,TANJUNG PINANG,TNJ,92.25,15743.56,15786.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,51,JUWATA,TARAKAN,TRK,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,52,BABULLAH,TERNATE,TTE,94.25,16155.73,16199.28,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,53,HASANUDDIN,UJUNG PANDANG,UPG,93.15,15854.86,15897.60,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,54,MAU HAU,WAINGAPU,WGP,91.95,15687.91,15730.20,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,55,ISWAHYUDI,MADIUN,WIAR (ICAO),91.89,15699.04,15741.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,56,DUMATUBUN,TUAL,LUV,94.95,16211.02,16254.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,57,SILANGIT,SIBORONG-BORONG,DTB,91.75,15654.52,15696.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,58,KALIMARAU,BERAU,BEJ,92.49,15770.85,15813.36,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,59,KOMODO,LABUAN BAJO,LBJ,92.89,15848.76,15891.48,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,60,KUALANAMU,DELI SERDANG,KNO,90.89,15465.31,15507.00,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,61,TAMPA PADANG,MAMUJU,MJU,94.25,16066.33,16109.64,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,62,F.L. TOBING,PINANGSORI,FLZ,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,63,MOZES KILANGIN,TIMIKA,TIM,94.25,16082.49,16125.84,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,92.55,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,65,BLIMBINGSARI,BANYUWANGI,BWX,91.95,15687.91,15730.20,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,66,TAMBOLAKA,SUMBA BARAT,TMC,94.75,16211.02,16254.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,67,BINAKA,GUNUNGSITOLI,GNS,91.85,15659.55,15701.76,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,68,KULONPROGO,YOGYAKARTA,YIA,92.75,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,69,KUABANG,HALMAHERA UTARA,KAZ,94.85,16211.02,16254.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,92.75,15821.47,15864.12,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,94.45,16211.02,16254.72,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
2023,12,72,BUDIARTO,CURUG,BTO,92.15,,,20231201080335pdf_1-14 Desember 2023.pdf + 20240116074249pdf_15-31 Desember 2023.pdf
