waktu_id,bandara_id,kategori,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total
2022,371,DOMESTIK,6.76,6759,13519,52205,58854,111059,1,293457,409353,702.81,1792056,2109202,3901258,0,0,0
2023,371,DOMESTIK,5005,5008,10013,44847,48833,93.68,5,327503,374778,702281,2261228,1649348,3910576,0,0,0
2024,371,DOMESTIK,5453,5452,10905,46.64,49.34,95.98,0,401498,413649,815147,2563226,1920912,4484138,0,0,0
2020,36,DOMESTIK,17,16,33,3,1,4,0,0,0,0,985,0,985,0,0,0
2021,36,DOMESTIK,89,89,178,522,611,1133,0,15176,4.85,20026,2841,367,3208,0,0,0
2022,36,DOMESTIK,526,527,1053,547,653,1.2,0,8827,5908,14735,706,112222,112928,0,0,0
2023,36,DOMESTIK,87,87,174,480,515,995,0,8785,4017,12802,1213,6715,7928,0,0,0
2024,36,DOMESTIK,102,100,202,394,461,855,30,4672,2536,7208,2299,965,3264,0,0,0
2020,350,DOMESTIK,28,28,56,41,51,92,0,0,0,0,0,0,0,0,0,0
2021,350,DOMESTIK,88,88,176,439,459,898,0,0,1179,1179,0,1.1,1.1,0,0,0
2022,350,DOMESTIK,115,115,230,626,581,1207,0,513,7399,7912,15556,0,15556,0,5,5
2023,350,DOMESTIK,97,93,190,483,463,946,0,760,2895,3655,0,0,0,0,0,0
2024,350,DOMESTIK,110,166,276,804,896,1.7,0,6258,3146,9404,44,16074,16118,0,0,0
2020,236,DOMESTIK,371,371,742,446,0,446,0,2797,2453,5.25,192.04,28873,220913,0,0,0
2021,236,DOMESTIK,187,187,304,660,620,1.28,3,8978,5408,14386,80968,10919,91887,0,0,0
2022,236,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,236,DOMESTIK,218,207,425,690,547,1237,24,20588,6224,26812,130547,17.49,148037,0,0,0
2024,236,DOMESTIK,319,319,638,1011,1077,2088,24,10348,6409,16757,175.57,9776,185346,0,0,0
2020,58,DOMESTIK,896,896,1792,2161,3298,5459,15,15076,25504,40.58,333544,130.46,464004,0,0,0
2021,58,DOMESTIK,924,924,1848,3829,4.63,8459,16,115626,115393,231019,244526,51662,296188,0,0,0
2022,58,DOMESTIK,1054,1054,2108,3744,5158,8902,56,68745,122563,191308,488811,5725,494536,0,0,0
2023,58,DOMESTIK,957,964,1921,3747,4929,8676,95,46254,53422,99676,368834,11392,380226,0,0,0
2024,58,DOMESTIK,984,985,1969,4025,5069,9094,83,35583,34463,70046,300122,73711,373833,0,0,0
2024,325,DOMESTIK,506,485,991,1408,873,2281,0,18778,3228,22006,385109,4415,389524,0,0,0
2020,267,DOMESTIK,1985,1.97,3955,78351,78347,156698,42,660565,648369,1308934,743141,395466,1138607,27893,8349,36242
2021,267,DOMESTIK,3193,3.19,6383,105869,108643,214512,9,1103961,1047053,2151014,1354704,1220707,2575411,37577,10591,48168
2022,267,DOMESTIK,3447,3454,6901,130973,130889,261862,203,1417789,1358421,2776210,1145498,1618685,2764183,19,171,190
2023,267,DOMESTIK,4072,4101,8173,152657,152269,304926,38,1559856,1454868,3014724,1161678,1649174,2810852,73302,14.63,87932
2024,267,DOMESTIK,4391,4444,8835,176959,174461,351.42,294,1702700,1531181,3233881,1439631,2457281,3896912,52021,13585,65606
2024,267,INTERNASIONAL,22,22,44,13,17,30,0,0,0,0,199.22,0,199.22,0,0,0
2020,343,DOMESTIK,5666,5.67,11336,12861,13564,26425,137,93052,101934,194986,52168,6218622,6270790,0,0,0
2021,343,DOMESTIK,4532,4529,9061,11379,12014,23393,0,60565,87448,148013,74103,4611062,4685165,0,0,0
2022,343,DOMESTIK,4323,4328,8651,17634,19123,36757,11,108022,136405,244427,15323,3650802,3666125,0,0,0
2023,343,DOMESTIK,3818,3823,7641,20.52,22272,42792,4,175863,144532,320395,22727,3058958,3081685,0,0,0
2024,343,DOMESTIK,4478,4482,8.96,21083,21165,42248,0,140714,138.21,278924,104032,3729225,3833257,0,0,0
2020,265,DOMESTIK,15,15,30,49,62,111,0,438,579,1017,0,27,27,0,4,4
2021,265,DOMESTIK,1002,1002,2004,67,176,243,0,866,835,1701,0,1223038,1223038,0,0,0
2022,265,DOMESTIK,1689,1685,3374,213,537,750,16,7255,2266,9521,0,2057287,2057287,0,0,0
2023,265,DOMESTIK,994,994,1988,365,601,966,2,3563,3.65,7213,275,1176821,1177096,0,0,0
2024,265,DOMESTIK,438,438,876,214,313,527,0,1589,1.82,3409,0,488136,488136,0,0,0
2020,231,DOMESTIK,328,328,656,3338,3338,6676,0,22051,15344,37395,0,0,0,0,0,0
2021,231,DOMESTIK,1042,1042,2084,7536,7938,15474,0,100048,63344,163392,52115,12213,64328,0,0,0
2022,231,DOMESTIK,1254,1264,2518,12037,12615,24652,50,131023,95823,226846,66.73,12.11,78.84,65,0,65
2023,231,DOMESTIK,1607,1609,3216,15.87,16426,32296,0,183924,138475,322399,99009,10168,109177,0,0,0
2024,231,DOMESTIK,1327,1329,2656,17084,18.52,35604,42,182897,134131,317028,87233,6221,93454,0,0,0
2020,288,DOMESTIK,99,99,198,409,574,983,0,4002,3816,7818,0,0,0,0,0,0
2021,288,DOMESTIK,187,187,374,971,1.22,2191,0,10874,8192,19066,0,0,0,0,0,0
2022,288,DOMESTIK,110,110,220,1.18,1194,2374,95,16252,11198,27.45,0,0,0,0,0,0
2023,288,DOMESTIK,130,130,260,1342,1348,2.69,0,19877,11678,31555,0,0,0,0,0,0
2024,288,DOMESTIK,274,274,548,2711,2701,5412,0,24979,14152,39131,0,0,0,0,0,0
2020,18,DOMESTIK,132,131,263,816,777,1593,0,7324,6747,14071,799,0,799,0,0,0
2021,18,DOMESTIK,250,250,500,2016,1884,3.9,0,23.08,15449,38529,0,0,0,0,0,0
2022,18,DOMESTIK,192,209,401,1943,2041,3984,8,24045,16779,40824,0,0,0,0,0,0
2023,18,DOMESTIK,275,294,569,2813,2922,5735,0,41453,23692,65145,0,0,0,0,0,0
2024,18,DOMESTIK,418,418,836,3449,3.75,7199,0,46124,33037,79161,18568,0,18568,0,0,0
2020,63,DOMESTIK,663,663,1326,5879,6306,12185,0,83506,47092,130598,7003,1033,8036,0,0,0
2021,63,DOMESTIK,862,862,1724,10756,10847,21603,0,137874,76.59,214464,5665,740,6405,0,0,0
2022,63,DOMESTIK,616,616,1232,13897,13467,27364,0,126766,67582,194348,25184,2498,27682,0,0,0
2023,63,DOMESTIK,575,575,1.15,15001,14394,29395,0,136862,82116,218978,28464,2152,30616,0,0,0
2024,63,DOMESTIK,561,561,1122,16219,15.53,31749,0,142502,86.99,229492,30586,2355,32941,0,0,0
2020,226,DOMESTIK,113,113,226,794,842,1636,0,13158,4044,17202,0,0,0,0,0,0
2021,226,DOMESTIK,188,188,376,1.23,1329,2559,0,24088,5977,30065,0,0,0,0,0,0
2022,226,DOMESTIK,312,313,625,2459,2573,5032,2,38743,9798,48541,0,0,0,0,0,0
2023,226,DOMESTIK,312,312,624,2633,2717,5.35,0,40773,12386,53159,0,0,0,0,0,0
2024,226,DOMESTIK,304,304,608,2.4,2468,4868,0,19515,10.1,29615,0,0,0,0,0,0
2020,314,DOMESTIK,123,123,246,948,851,1799,0,5748,11.16,16908,0,0,0,0,0,0
2021,314,DOMESTIK,237,237,474,1899,1694,3593,0,29533,14928,44461,0,0,0,0,0,0
2022,314,DOMESTIK,311,311,622,2.75,2744,5494,0,42641,19978,62619,200,0,200,0,0,0
2023,314,DOMESTIK,278,277,555,2789,2813,5602,0,44857,22463,67.32,348,0,348,0,0,0
2024,314,DOMESTIK,407,407,814,3117,3407,6524,0,27761,17154,44915,0,0,0,0,0,0
2020,235,DOMESTIK,60,60,120,527,615,1142,0,6.51,4505,11015,0,0,0,0,0,0
2021,235,DOMESTIK,182,182,364,1303,1601,2904,0,19562,13.8,33362,0,0,0,0,0,0
2022,235,DOMESTIK,178,166,344,1.83,1.81,3.64,0,24844,14395,39239,0,0,0,0,0,0
2023,235,DOMESTIK,174,174,348,1691,1877,3568,0,26226,16.99,43216,0,0,0,0,119,119
2024,235,DOMESTIK,209,209,418,1958,2218,4176,0,19106,12455,31561,5283,522,5805,0,0,0
2020,38,DOMESTIK,29,29,58,198,133,331,0,3594,774,4368,0,0,0,0,0,0
2021,38,DOMESTIK,230,230,460,1172,1505,2677,0,12.68,6352,19032,9107,7207,16314,0,0,0
2022,38,DOMESTIK,204,208,412,1661,1832,3493,0,25437,10348,35785,0,0,0,0,1,1
2023,38,DOMESTIK,178,176,354,1641,1644,3285,0,26.81,10828,37638,641,0,641,0,1,1
2024,38,DOMESTIK,314,314,628,1994,2.2,4194,0,28008,13919,41927,57144,167,57311,0,0,0
2024,239,DOMESTIK,221,212,433,1522,1273,2795,0,12497,3742,16239,39646,132,39778,0,0,0
2024,254,DOMESTIK,122,122,244,530,452,982,0,4226,959,5185,17562,977,18539,0,0,0
2020,269,DOMESTIK,9049,9166,18215,84451,101.61,186061,9278,56327,46.94,103267,1094900,17296137,18391037,0,0,0
2021,269,DOMESTIK,10684,11209,21893,134038,143854,277892,0,1635054,1793287,3428341,2082139,17938414,20020553,0,0,0
2022,269,DOMESTIK,4232,4486,8718,51223,67564,118787,30507,521932,1149782,1671714,549458,3512694,4062152,0,0,0
2023,269,DOMESTIK,7464,7502,14966,164887,133057,297944,36409,1696011,1785754,3481765,1731932,4960076,6692008,0,2,2
2024,269,DOMESTIK,13.81,13833,27643,355548,369141,724689,36.65,2686720,2894333,5581053,4807008,16878514,21685522,0,0,0
2020,276,DOMESTIK,5487,5695,11182,53.38,56988,110368,0,287879,427073,714952,260009,3501721,3761730,0,0,0
2021,276,DOMESTIK,6021,6049,12.07,77348,84279,161627,0,393941,681044,1074985,191108,1583843,1774951,0,0,0
2022,276,DOMESTIK,6301,6324,12625,84.96,87574,172534,0,472129,463282,935411,409686,3199010,3608696,0,0,0
2023,276,DOMESTIK,6357,6365,12722,94377,93106,187483,0,470213,527428,997641,414997,2790654,3205651,0,0,0
2024,276,DOMESTIK,6512,6604,13116,113113,112147,225.26,4,600597,695673,1296270,481925,2191989,2673914,0,0,0
2020,61,DOMESTIK,562,562,1124,750,1.5,2.25,0,54,57,111,0,122.8,122.8,0,0,0
2021,61,DOMESTIK,985,1379,2364,4933,5113,10046,0,44719,38794,83513,83.42,12.9,96.32,0,0,0
2022,61,DOMESTIK,1014,1013,2027,10064,7071,17135,0,50322,35179,85501,495,495,990,0,0,0
2023,61,DOMESTIK,1049,1045,2094,9457,8605,18062,0,81371,77.54,158911,2.5,0,2.5,0,0,0
2024,61,DOMESTIK,1047,1051,2098,9213,9858,19071,0,546455,598077,1144532,1.7,1.6,3.3,0,0,0
2020,361,DOMESTIK,451,451,902,3407,3506,6913,0,26378,21604,47982,1255,1305,2.56,0,0,0
2021,361,DOMESTIK,647,647,1294,6626,4904,11.53,21,48.4,26406,74806,400,0,400,0,0,0
2022,361,DOMESTIK,659,658,1317,5789,6009,11798,294,42544,40819,83363,3407,3075,6482,0,0,0
2023,361,DOMESTIK,497,497,994,3.87,4262,8132,114,29008,27697,56705,3683,1191,4874,24,0,24
2024,361,DOMESTIK,586,586,1172,4033,4402,8435,65,24964,28.23,53194,2727,4081,6808,0,0,0
2020,274,DOMESTIK,2.08,2.08,4.16,2474,1881,4355,0,17.7,54605,72305,820413,27.3,847713,0,0,0
2021,274,DOMESTIK,2103,2103,4206,9865,3826,13691,0,125577,40727,166304,1243809,457565,1701374,0,0,0
2022,274,DOMESTIK,2827,2834,5661,16141,9472,25613,405,133543,91407,224.95,1521317,79465,1600782,157,0,157
2023,274,DOMESTIK,2796,2796,5592,13488,10739,24227,14,126385,99413,225798,1774886,72862,1847748,0,0,0
2024,274,DOMESTIK,3785,3785,7.57,14859,15219,30078,24,182076,137657,319733,2924050,81626,3005676,18,0,18
2020,266,DOMESTIK,174,179,353,920,987,1907,0,7354,4.42,11774,98,12.76,12858,0,0,0
2021,266,DOMESTIK,156,156,312,1102,918,2.02,0,10943,14029,24972,0,0,0,0,0,0
2022,266,DOMESTIK,167,167,334,1435,1454,2889,0,14019,13225,27244,4508,581,5089,0,0,0
2023,266,DOMESTIK,175,175,350,1468,1453,2921,0,12648,11771,24419,6.3,1081,7381,0,0,0
2024,266,DOMESTIK,277,277,554,2014,2178,4192,0,15939,13.82,29759,10019,519,10538,0,0,0
2020,213,DOMESTIK,171,171,342,584,413,997,0,12495,3511,16006,93028,4411,97439,0,0,0
2021,213,DOMESTIK,285,285,570,1712,1484,3196,0,52015,15976,67991,52331,0,52331,0,0,0
2022,213,DOMESTIK,381,382,763,2277,2204,4481,96,32967,19389,52356,136757,118,136875,0,4,4
2023,213,DOMESTIK,572,570,1142,2216,2108,4324,0,55555,18903,74458,395859,24537,420396,162,0,162
2024,213,DOMESTIK,486,486,972,2374,2462,4836,0,58461,15307,73768,233186,10923,244109,0,0,0
2020,212,DOMESTIK,4.8,4.8,9.6,6772,2926,9698,0,49573,44449,94022,3851842,1578563,5430405,0,0,0
2021,212,DOMESTIK,4093,4092,8185,7683,5166,12849,0,108852,43.05,151902,3777226,1430801,5208027,0,0,0
2022,212,DOMESTIK,3057,3062,6119,5519,8115,13634,1,39535,145961,185496,3357482,229893,3587375,0,0,0
2023,212,DOMESTIK,3925,3.92,7845,10.58,8822,19402,0,119937,98379,218316,3968997,317583,4286580,0,0,0
2024,212,DOMESTIK,5.45,5452,10902,19068,9952,29.02,0,167943,129801,297744,4717893,184872,4902765,0,0,0
2020,8,DOMESTIK,51,51,102,329,747,1076,0,4186,912,5098,0,0,0,0,0,0
2021,8,DOMESTIK,94,94,188,393,470,863,0,7481,979,8.46,0,0,0,0,0,0
2022,8,DOMESTIK,216,218,434,720,630,1.35,0,46692,28767,75459,39928,6155,46083,0,0,0
2023,8,DOMESTIK,187,185,372,785,647,1432,2,18586,8571,27157,8895,1318,10213,0,0,0
2024,8,DOMESTIK,156,158,314,775,739,1514,0,10323,2449,12772,15945,1007,16952,0,0,0
2020,237,DOMESTIK,39,37,76,12,11,23,0,173,0,173,0,0,0,0,0,0
2021,237,DOMESTIK,51,51,102,47,76,123,0,369,0,369,0,0,0,0,0,0
2022,237,DOMESTIK,49,50,99,102,119,221,67,2275,1961,4236,0,0,0,0,0,0
2023,237,DOMESTIK,54,54,108,132,156,288,0,769,92,861,0,0,0,0,0,0
2024,237,DOMESTIK,10,10,20,40,26,66,0,0,0,0,814,0,814,0,0,0
2020,30,DOMESTIK,3136,6272,9408,3107,6838,9945,0,30.87,12739,43609,3008030,0,3008030,0,0,0
2021,30,DOMESTIK,3148,3148,6296,4982,4246,9228,0,37471,17624,55095,3854587,473,3855060,0,0,0
2022,30,DOMESTIK,3531,3484,7015,8217,6917,15134,39,49005,49096,98101,3444450,19873,3464323,3,65,68
2023,30,DOMESTIK,3457,3453,6.91,12523,13187,25.71,0,117464,28124,145588,3011582,21168,3032750,0,0,0
2024,30,DOMESTIK,3533,3533,7066,11556,12355,23911,0,116501,24687,141188,3040043,42416,3082459,0,0,0
2023,355,DOMESTIK,90,84,174,454,382,836,0,8987,2049,11036,0,0,0,0,0,0
2024,355,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,365,DOMESTIK,12,10,22,70,64,134,0,2312,0,2312,0,0,0,0,0,0
2024,365,DOMESTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,320,DOMESTIK,1793,1793,3586,3892,1938,5.83,0,71298,11.73,83028,1624148,24461,1648609,0,0,0
